20491	"Burial Mechanism"	505	"Sediment Migration"	"The object has become buried by the movement of sediment. (AML)"
20494	"Burial Probability"	501	"A"	"Burial unlikely. (AML)"
20494	"Burial Probability"	502	"B"	"Partial burial taking more than 7 days. (AML)"
20494	"Burial Probability"	503	"C"	"Partial burial taking between 24 hours and 7 days. (AML)"
20494	"Burial Probability"	504	"D"	"Partial burial taking less than 24 hours. (AML)"
20494	"Burial Probability"	505	"E"	"Total burial taking more than 7 days. (AML)"
20494	"Burial Probability"	506	"F"	"Total burial taking between 24 hours and 7 days. (AML)"
20494	"Burial Probability"	507	"G"	"Total burial taking less than 24 hours. (AML)"
20495	"Cardinal Point Orientation"	501	"north/south"	"the object is orientated on average along a north-south axis. (AML)"
20495	"Cardinal Point Orientation"	502	"east/west"	"the object is orientated on average along a east-west axis. (AML)"
20495	"Cardinal Point Orientation"	503	"northeast/southwest"	"the object is orientated on average along a northeast-southwest axis. (AML)"
20495	"Cardinal Point Orientation"	504	"northwest/southeast"	"the object is orientated on average along a northwest-southeast axis. (AML)"
20497	"Category of airspace restriction"	501	"D - Danger Area"	"An airspace of defined dimensions within which activities dangerous to the flight of an aircraft may exist at specified times. Military flights within danger areas are permitted only in the following circumstances; When access is necessary to enable the pilot to perform the duty for which the flight was authorised. When the pilot is flying in accordance with the ATV procedures approved for the penetration of the area. (UK AIP (ENR) 1.3)"
20497	"Category of airspace restriction"	502	"P - Prohibited Area"	"An airspace of defined dimensions, above the land or territorial waters of a State, within which the flight of aircraft is prohibited - (UK AIP (ENR) 1.1.2) (UK MIL AIP GEN-2-2-13)"
20497	"Category of airspace restriction"	503	"R - Restricted Area"	"An airspace of defined dimensions, above the land or territorial waters of a State, within which the flight of aircraft is restricted in accordance with certain specified conditions - (UK AIP (ENR) 1.1.3) (UK MIL AIP GEN-2-2-13)"
20497	"Category of airspace restriction"	504	"HIRTA"	"High Intensity Radio Transmission Area. An airspace of defined dimensions within which there is radio energy at intensity levels which may affect weapons systems and interfere with or on occasion, cause damage to communications and navigation equipment. (AML)"
20497	"Category of airspace restriction"	505	"Provost Marshall Prohibited Area (PMPA)"	"An airspace of defined dimensions established by the RAF provost Marshal within which the flight of military aircraft is prohibited (AML)"
20497	"Category of airspace restriction"	506	"Provost Marshall Restricted Area (PMRA)"	"An airspace of defined dimensions established by the RAF provost Marshal within which the flight of military aircraft is restricted in accordance with specific conditions (AML)"
20497	"Category of airspace restriction"	507	"Airborne Early Warning Area (AEWA)"	
20497	"Category of airspace restriction"	508	"A – Alert Area"	"Special use airspace which may contain a high volume of pilot training activities or an unusual type of aerial activity"
20497	"Category of airspace restriction"	509	"M – Military Operating Area (MOA)"	"Areas within which aerobatics, air combat manoeuvres, high volumes of pilot training and unusual types of training take place (AML)."
20497	"Category of airspace restriction"	510	"T – Temporary Reseved Airspace"	
20497	"Category of airspace restriction"	511	"W – Warning Area"	
20499	"Bottom Feature Classification"	501	"Berm"	"A narrow, raised embankment along a beach formed by the deposit of material by waves and marks the limit of high tides. (Adapted from IHO Hydrographic Dictionary, S-32, 5th Edition, 468)"
20499	"Bottom Feature Classification"	502	"Fault Line"	"A break of shear in the earth's crust with an observable displacement between the two sides of the break, and parallel to the end of the break. (IHO Hydrographic Dictionary, S-32, 5th Edition 1778)"
20499	"Bottom Feature Classification"	503	"Highly Reflective Patch"	"Highly reflective patch of seabed found by side scan, no contact found using MM sonar. (AML)"
20499	"Bottom Feature Classification"	504	"Ledge"	"A rocky formation continuous with and fringing the shore. (IHO Hydrographic Dictionary, S-32, 5th Edition, 2707)"
20499	"Bottom Feature Classification"	505	"Magnetic Anomaly"	"An anomaly of the magnetic field of the earth, extending over a relatively small area, due to local magnetic influences. (IHO Hydrographic Dictionary, S-32, 5th Edition, 2874)"
20499	"Bottom Feature Classification"	506	"Pockmark"	"Small depression on the seabed. (AML)"
20499	"Bottom Feature Classification"	507	"Ridge"	"A long narrow elevation with steep sides. (IHO Hydrographic Dictionary, S-32, 5th Edition 4388)"
20499	"Bottom Feature Classification"	508	"Ripple"	"Undulating surface feature of varying shape produced in unconsolidated sediments by wave or current action. (Adapted from IHO Hydrographic Dictionary, S-32, 5th Edition, 4398)"
20499	"Bottom Feature Classification"	509	"Runnel"	"A trough or corrugation formed in the foreshore or in the bottom, immediately offshore, formed by waves or tidal currents. (IHO Hydrographic Dictionary, S-32, 5th Edition 4460)"
20499	"Bottom Feature Classification"	510	"Sandwave"	"A large mobile wave-like sediment feature in shallow water and composed of sand. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
20499	"Bottom Feature Classification"	511	"Seabed Vent"	"An opening or aperture on the floor of the sea. (AML)"
20499	"Bottom Feature Classification"	512	"Spring"	"A natural issue of water or other substances from the bottom of the sea. (Adapted from IHO Hydrographic Dictionary, S-32, 5th Edition, 4936)"
20499	"Bottom Feature Classification"	513	"Thermal Vent"	"An opening or aperture on the floor of the sea, specifically extruding volcanic material, giving rise to a source of heat. (AML)"
20499	"Bottom Feature Classification"	514	"Ribbon"	"Normally apparent overlying a coarser type of seabed. Most are straight and parallel with currents. They can be up to 12km long, 200m wide and are generally only a few cm thick. Typically they have a laddered appearance due to the presence of ripples.(AML)"
20499	"Bottom Feature Classification"	515	"Symmetric Sandwave"	"Sandwave whose shape is uniform on both sides of the crest (AML)"
20499	"Bottom Feature Classification"	516	"Asymmetric Sandwave"	"Sandwave where one side of the wave has a steeper slope than the other (AML)"
20499	"Bottom Feature Classification"	517	"Bedrock Scarp"	"A sharp elevation, characterized by a cliff or steep slope formed of bedrock (AML)"
20501	"Category of controlled airspace"	501	"Airway"	"a control area or portion thereof established in the form of a corridor equipped with radio navigation aids (UK MIL APD - GEN-2-2-9)"
20501	"Category of controlled airspace"	502	"Altimeter Setting Region (ASR)"	"a geographical region for which the lowest value of QNH is forecast hourly by a Forecasting Office and relayed by Air Traffic Control Centres (UK MIL APD - GEN-2-2-9)"
20501	"Category of controlled airspace"	503	"Avoidance Area (AA)"	"areas that pilots must avoid during specified periods in which activity, or activities, considered a hazard to flight may exist. They have been established to prohibit low flying over areas of high population density and in certain types of regulated airspace (AML)"
20501	"Category of controlled airspace"	504	"Control Area (CTA)"	"a controlled airspace extending upwards from a specified height above the earth. (UK MIL APD GEN-2-2-9)"
20501	"Category of controlled airspace"	505	"Control Zone (CTR/CTZ)"	"a controlled airspace extending upwards from the surface of the earth to a specified upper limit. (UK MIL APD GEN-2-2-10)"
20501	"Category of controlled airspace"	506	"Flight Information Region (FIR)"	"an airspace of defined dimensions within which flight information and alerting services are provided. (UK MIL APD GEN-2-2-10)"
20501	"Category of controlled airspace"	507	"Terminal Control Area (TMA/TCA)"	"a control area normally situated at the confluence of ATS Routes in the vicinity of one or more major aerodromes (UK MIL AIP GEN-2-2-14)"
20501	"Category of controlled airspace"	508	"Aerodrome Traffic Zone (ATZ)"	"except for any part of the airspace within the ATZ of another aerodrome which is notified as being the controlling aerodrome (modified UK MIL APD GEN-2-2-8)"
20501	"Category of controlled airspace"	509	"Helicopter Protection Zone (HPZ)"	"a Helicopter Protected Zone (HPZ), to safeguard helicopters approaching or departing platforms or when engaged on uncoordinated inter-platform flying."
20501	"Category of controlled airspace"	510	"Helicopter Main Route (HMR)"	"a route where helicopters operate on a regular and frequent basis, and where Alerting Service, Flight Information Service, or Advisory Service may be provided (UK MIL APD GEN-2-2-11)"
20501	"Category of controlled airspace"	511	"Helicopter Transit Corridor (HTC)"	"a corridor of defined dimensions where helicopters operate on a regular and frequent basis, and where Alerting Service, Flight Information Service, or Advisory Service may be provided (AML)"
20501	"Category of controlled airspace"	512	"Military Aerodrome Traffic Zone (MATZ)"	"a zone established at military aerodromes within which increased protection may be given to aircraft in the critical stages of circuit, approach and climb-out"
20501	"Category of controlled airspace"	513	"Ocean Control Area (OCA)"	"a controlled airspace extending upwards from a specified height above  an oceanic region of the earth (modified UK MIL APD GEN-2-2-9)"
20501	"Category of controlled airspace"	514	"Coastguard track [surveillance]"	"A route between two or more Coastguard reporting points (AML)"
20501	"Category of controlled airspace"	515	"Military Terminal Control Area (MTCA)"	"Military equivalent of a Terminal Control Area (UK MIL AIP GEN-2-2-12)"
20501	"Category of controlled airspace"	516	"Identification Zone (ADIZ)"	"Air Defence Airspace of defined dimensions within which the ready identification, location and control of aircraft is required."
20501	"Category of controlled airspace"	517	"Advisory Area (ADA) or (UDA)"	
